id,name,sponsor,event,venue,place,physical_description,occasion,notes,call_number,date,location,currency,currency_symbol,status,page_count,dish_count,date_year
32503,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,luncheon,1918-0148_wotm,1918-01-27,The Mouquin Restaurant and Wine Co.,Dollars,$,complete,3,166,1918.0
32504,The Pullman Company,The Pullman Company,,,,16.5x11cm,,,1918-0101_wotm,1918-01-21,The Pullman Company,Dollars,$,under review,1,32,1918.0
32505,The Pullman Company,The Pullman Company,,,,17x12cm,,beverages and tobacco,1918-0102_wotm,1918-01-21,The Pullman Company,Dollars,$,complete,1,20,1918.0
32506,Pennsylvania Railroad,Pennsylvania Railroad,,,,23.5x16.5cm folded; 23.5x33cm open,,,1918-0103_wotm,1918-01-21,Pennsylvania Railroad,Dollars,$,complete,4,172,1918.0
32507,Pennsylvania Railroad,Pennsylvania Railroad,,,,26.5x15.5cm,,,1918-0104_wotm,1918-01-21,Pennsylvania Railroad,Dollars,$,under review,2,54,1918.0
32508,Café New York Restaurant,Café New York Restaurant,,,,33x21cm,,dinner,1918-0105_wotm,1918-01-21,Café New York Restaurant,Dollars,$,complete,2,386,1918.0
32509,Café New York Restaurant,Café New York Restaurant,,,,33x21cm,,luncheon,1918-0106_wotm,1918-01-21,Café New York Restaurant,Dollars,$,complete,2,280,1918.0
32510,Hotel Majestic,Hotel Majestic,,,,24x15.5cm folded; 24x31cm open,,Ye Olde Settlers' Association of Ye West Side,1918-0107_wotm,1918-01-17,Hotel Majestic,Dollars,$,complete,12,23,1918.0
32511,Cavanagh's,Cavanagh's,,,,35.5x23.5cm folded; 35.5x27cm open,,,1918-0108_wotm,1918-01-21,Cavanagh's,Dollars,$,complete,4,525,1918.0
32512,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,supper,1918-0109_wotm,1918-01-17,The Mouquin Restaurant and Wine Co.,Dollars,$,complete,3,267,1918.0
32513,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,dinner,1918-0110_wotm,1918-01-17,The Mouquin Restaurant and Wine Co.,Dollars,$,complete,3,626,1918.0
32514,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,breakfast,1918-0111_wotm,1918-01-18,The Mouquin Restaurant and Wine Co.,Dollars,$,complete,3,121,1918.0
32515,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,luncheon,1918-0112_wotm,1918-01-18,The Mouquin Restaurant and Wine Co.,Dollars,$,under review,3,109,1918.0
32516,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,supper,1918-0113_wotm,1918-01-18,The Mouquin Restaurant and Wine Co.,Dollars,$,under review,3,156,1918.0
32517,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,dinner,1918-0114_wotm,1918-01-18,The Mouquin Restaurant and Wine Co.,Dollars,$,complete,3,288,1918.0
32518,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,breakfast,1918-0115_wotm,1918-01-19,The Mouquin Restaurant and Wine Co.,Dollars,$,under review,3,162,1918.0
32519,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,luncheon,1918-0116_wotm,1918-01-19,The Mouquin Restaurant and Wine Co.,Dollars,$,under review,3,225,1918.0
32520,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,supper,1918-0117_wotm,1918-01-19,The Mouquin Restaurant and Wine Co.,Dollars,$,complete,3,287,1918.0
32521,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,dinner,1918-0118_wotm,1918-01-19,The Mouquin Restaurant and Wine Co.,Dollars,$,complete,3,198,1918.0
32522,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,breakfast,1918-0119_wotm,1918-01-20,The Mouquin Restaurant and Wine Co.,Dollars,$,complete,3,51,1918.0
32523,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,luncheon,1918-0120_wotm,1918-01-20,The Mouquin Restaurant and Wine Co.,Dollars,$,under review,3,81,1918.0
32524,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,supper,1918-0121_wotm,1918-01-20,The Mouquin Restaurant and Wine Co.,Dollars,$,under review,3,134,1918.0
32525,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,dinner,1918-0122_wotm,1918-01-20,The Mouquin Restaurant and Wine Co.,Dollars,$,complete,3,325,1918.0
32526,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,breakfast,1918-0123_wotm,1918-01-21,The Mouquin Restaurant and Wine Co.,Dollars,$,under review,3,128,1918.0
32527,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,luncheon,1918-0124_wotm,1918-01-21,The Mouquin Restaurant and Wine Co.,Dollars,$,complete,3,296,1918.0
32528,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,supper,1918-0125_wotm,1918-01-21,The Mouquin Restaurant and Wine Co.,Dollars,$,under review,3,97,1918.0
32529,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,dinner,1918-0126_wotm,1918-01-21,The Mouquin Restaurant and Wine Co.,Dollars,$,under review,3,247,1918.0
32530,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,breakfast,1918-0127_wotm,1918-01-22,The Mouquin Restaurant and Wine Co.,Dollars,$,complete,3,124,1918.0
32531,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,luncheon,1918-0128_wotm,1918-01-22,The Mouquin Restaurant and Wine Co.,Dollars,$,under review,3,254,1918.0
32532,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,supper,1918-0129_wotm,1918-01-22,The Mouquin Restaurant and Wine Co.,Dollars,$,under review,3,251,1918.0
32533,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,dinner,1918-0130_wotm,1918-01-22,The Mouquin Restaurant and Wine Co.,Dollars,$,complete,3,125,1918.0
32534,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,breakfast,1918-0131_wotm,1918-01-23,The Mouquin Restaurant and Wine Co.,Dollars,$,complete,3,145,1918.0
32535,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,luncheon,1918-0132_wotm,1918-01-23,The Mouquin Restaurant and Wine Co.,Dollars,$,under review,3,212,1918.0
32536,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,supper,1918-0133_wotm,1918-01-23,The Mouquin Restaurant and Wine Co.,Dollars,$,complete,3,260,1918.0
32537,The Mouquin Restaurant and Wine Co.,The Mouquin Restaurant and Wine Co.,,,,35.5x19.5cm folded; 35.5x39cm open,,dinner,1918-0134_wotm,1918-01-23,The Mouquin Restaurant and Wine Co.,Dollars,$,under review,3,93,1918.0
32538,Hotel Judson,Hotel Judson,,,,25.5x18cm folded; 25.5x36cm open,,,1918-0271_wotm,1918-12-01,Hotel Judson,,,under review,2,28,1918.0
32539,Hotel Traymore,Hotel Traymore,,,,28x20.5cm folded; 28x41cm open,,,1918-0272_wotm,1918-07-13,Hotel Traymore,Dollars,$,complete,4,90,1918.0
32540,Hotel Traymore,Hotel Traymore,,,,25.5x19cm,,,1918-0273_wotm,1918-04-06,Hotel Traymore,,,under review,1,63,1918.0
32541,Hotel McAlpin,Hotel McAlpin,,,,21.5x13cm folded; 21.5x26cm open,,Society of American Magician's 14th Annual Dinner,1918-0274_wotm,1918-05-31,Hotel McAlpin,,,complete,4,12,1918.0
32542,Hotel Astor,Hotel Astor,,,,26.5x17cm folded; 26.5x34cm open,,menu is ripped,1918-0275_wotm,1918-06-01,Hotel Astor,Dollars,$,complete,4,260,1918.0
32543,Hotel Astor,Hotel Astor,,,,127x17cm,,,1918-0276_wotm,1918-06-17,Hotel Astor,Dollars,$,under review,2,137,1918.0
32544,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,20.5x13cm,,,1918-0277_wotm,1918-04-01,Wm. F. Healy's 42nd St. Grill,,,under review,1,18,1918.0
32545,Healy's Forty-second Street restaurant,Healy's Forty-second Street restaurant,,,,33x18cm,,,1918-0278_wotm,1918-04-01,Healy's Forty-second Street restaurant,Dollars,$,complete,2,16,1918.0
32546,Healy's Forty-second Street restaurant,Healy's Forty-second Street restaurant,,,,33x18cm,,,1918-0279_wotm,1918-04-01,Healy's Forty-second Street restaurant,Dollars,$,under review,2,203,1918.0
32547,Healy's Forty-second Street restaurant,Healy's Forty-second Street restaurant,,,,33x18cm,,,1918-0280_wotm,1918-04-02,Healy's Forty-second Street restaurant,Dollars,$,complete,2,317,1918.0
32548,Healy's Forty-second Street restaurant,Healy's Forty-second Street restaurant,,,,33x18cm,,,1918-0281_wotm,1918-04-02,Healy's Forty-second Street restaurant,Dollars,$,under review,2,222,1918.0
32549,Hotel Astor,Hotel Astor,,,,37x27cm folded; 37x54cm open,,New York Athletic Club,1918-0282_wotm,1918-09-30,Hotel Astor,,,under review,9,15,1918.0
32550,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,20.5x13cm,,,1918-0283_wotm,1918-04-02,Wm. F. Healy's 42nd St. Grill,,,under review,1,17,1918.0
32551,Hotel Chamberlin,Hotel Chamberlin,,,,23x14cm ,,,1918-0284_wotm,1918-04-06,Hotel Chamberlin,,,complete,2,47,1918.0
32552,Waldorf Astoria,Waldorf Astoria,,,,22x17cm folded; 22x34cm open,,The Associated Press,1918-0285_wotm,1918-04-23,Waldorf Astoria,,,under review,3,14,1918.0
32553,Hotel Traymore,Hotel Traymore,,,,28x20.5cm folded; 28x41cm open,,,1918-0286_wotm,1918-04-06,Hotel Traymore,Dollars,$,under review,4,254,1918.0
32554,Hotel Traymore,Hotel Traymore,,,,25.5x19cm,,,1918-0287_wotm,1918-04-16,Hotel Traymore,,,complete,1,55,1918.0
32555,The Homestead,The Homestead,,,,16.5x12cm folded; 16.5x24cm open,,,1918-0288_wotm,1918-04-23,The Homestead,,,complete,2,90,1918.0
32556,Delmonicos,Delmonicos,,,,30.5x22cm,,one side of menu is printed in French,1918-0289_wotm,1918-04-19,Delmonicos,Dollars,$,under review,2,283,1918.0
32557,Grand Hotel - Rome,Grand Hotel - Rome,,,,16.5x12cm folded; 16.5x24cm open,,American University Union Inauguration of the Italian Branch in Rome,1918-0290_wotm,1918-05-28,Grand Hotel - Rome,,,complete,2,7,1918.0
32558,Hotel Gibson,Hotel Gibson,,,,21x14.5cm folded; 21x29cm open,,Military Order of the Loyal Legion of the United States Commandrey of the State of Ohio,1918-0291_wotm,1918-05-01,Hotel Gibson,,,under review,6,17,1918.0
32559,Hotel Astor,Hotel Astor,,,,27x17cm folded; 27x34cm open,,,1918-0292_wotm,1918-06-01,Hotel Astor,Dollars,$,complete,2,100,1918.0
32560,Hotel Traymore,Hotel Traymore,,,,28x20.5cm ,,,1918-0293_wotm,1918-06-06,Hotel Traymore,,,complete,1,55,1918.0
32561,Ships Operating in Atlantic and Gulf Service,Ships Operating in Atlantic and Gulf Service,,,,35.5x25.5cm,,US Food Administration,1918-0294_wotm,1918-02-01,Ships Operating in Atlantic and Gulf Service,,,complete,1,119,1918.0
32562,Eastern Hotel,Eastern Hotel,,,,31x21cm folded; 31x42cm open,,menu is ripped,1918-0295_wotm,1918-02-01,Eastern Hotel,Dollars,$,complete,3,367,1918.0
32563,Hotel Astor,Hotel Astor,,,,27x17cm  ,,one side of menu is printed in French,1918-0296_wotm,1918-06-13,Hotel Astor,Dollars,$,under review,2,280,1918.0
32564,Hotel Astor,Hotel Astor,,,,27x17cm,,,1918-0297_wotm,1918-06-10,Hotel Astor,Dollars,$,complete,2,139,1918.0
32565,Hotel Palais D'orsay,Hotel Palais D'orsay,,,,19.5x13cm folded; 19.5x26cm open,,American Chamber of Commerce in Paris,1918-0298_wotm,1918-07-04,Hotel Palais D'orsay,,,complete,5,12,1918.0
32566,The Walpole Inn,The Walpole Inn,,,,23.5x15cm,,,1918-0299_wotm,1918-07-03,The Walpole Inn,,,complete,1,24,1918.0
32567,The Walpole Inn,The Walpole Inn,,,,20.5x14cm,,,1918-0300_wotm,1918-07-08,The Walpole Inn,,,under review,1,29,1918.0
32568,Waldorf Astoria,Waldorf Astoria,,,,21.5x16cm folded; 21.5x32cm open,,The Mayor's Committee on National Defense,1918-0301_wotm,1918-08-21,Waldorf Astoria,,,complete,6,32,1918.0
32569,The Windosr,The Windosr,,,,24x14cm ,,,1918-0302_wotm,1918-09-03,The Windosr,Dollars,$,complete,1,78,1918.0
32570,Rivadavia,Rivadavia,,,,23x16cm folded; 23x32cm open,,A Bordo del Acorazado Argentino,1918-0303_wotm,1918-09-05,Rivadavia,,,complete,2,9,1918.0
32571,Waldorf Astoria,Waldorf Astoria,,,,18x13.5cm folded; 18x27cm open,,France-America Society,1918-0304_wotm,1918-09-06,Waldorf Astoria,,,complete,14,17,1918.0
32572,Joe's Restaurant,Joe's Restaurant,,,,36x19cm folded; 36x38cm open,,,1918-0305_wotm,1918-09-10,Joe's Restaurant,Dollars,$,under review,4,387,1918.0
32574,Hotel Traymore,Hotel Traymore,,,,28x16.5cm,,Garde Republicaine of France,1918-0307_wotm,1918-11-09,Hotel Traymore,,,complete,1,9,1918.0
32575,Waldorf Astoria,Waldorf Astoria,,,,25.5x17cm folded; 25.5x34cm open,,Society of Arts and Sciences dinner in honor of Charles M. Schwab,1918-0308_wotm,1918-11-13,Waldorf Astoria,,,complete,4,16,1918.0
32576,Hotel Royal - Rome,Hotel Royal - Rome,,,,16x12cm folded; 16x24cm open,,American University Union in Europe. Opening of Club Rooms of the Italian Branch.,1918-0309_wotm,1918-11-16,Hotel Royal - Rome,,,complete,2,10,1918.0
32577,Abbey Inn,Abbey Inn,,,,28x18cm,,,1918-0310_wotm,1918-11-25,Abbey Inn,Drachmas,Drs.,under review,2,188,1918.0
32578,Chalfonte,Chalfonte,,,,20x13cm,,,1918-0311_wotm,1918-11-27,Chalfonte,,,complete,1,62,1918.0
32579,Union Club,Union Club,,,,17x14.5cm folded; 17x29cm open,,,1918-0312_wotm,1918-11-27,Union Club,,,under review,4,20,1918.0
32580,Hotel Traymore,Hotel Traymore,,,,28x20.5cm folded; 28x41cm open,,,1918-0313_wotm,1918-11-01,Hotel Traymore,,,under review,2,54,1918.0
32581,Waldorf Astoria,Waldorf Astoria,,,,22x16.5cm folded; 22x33cm open,,St. Andrew's Society,1918-0314_wotm,1918-11-30,Waldorf Astoria,,,under review,3,14,1918.0
32582,Riverside Dining Room,Riverside Dining Room,,,,26.5x18cm folded; 26.5x36cm open,,menu ripped in half,1918-0315_wotm,1918-09-14,Riverside Dining Room,Dollars,$,under review,3,118,1918.0
32583,Hotel Judson,Hotel Judson,,,,21.5x14cm folded; 21.5x28cm open,,,1918-0316_wotm,1918-12-25,Hotel Judson,,,under review,2,26,1918.0
32584,Salmagundi Club,Salmagundi Club,,,,23x18cm folded; 23x36cm open,,The Explorers Club,1918-0317_wotm,1918-12-14,Salmagundi Club,,,under review,3,10,1918.0
32585,Hotel Davenport,Hotel Davenport,,,,25x18cm folded; 25x36cm open,,,1918-0318_wotm,1918-11-28,Hotel Davenport,,,under review,2,22,1918.0
32586,Hotel Breevort,Hotel Breevort,,,,12.5x19cm folded; 38x25cm open,,The American Fund for French Wounded,1918-0319_wotm,1918-11-28,Hotel Breevort,,,complete,4,9,1918.0
32588,Chalfonte,Chalfonte,,,,23x15cm folded; 23x30cm open,,,1918-0321_wotm,1918-11-01,Chalfonte,,,under review,3,60,1918.0
32589,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,19.5x13cm  ,,,1918-0322_wotm,1918-03-08,Wm. F. Healy's 42nd St. Grill,,,complete,1,17,1918.0
32590,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,19.5x13cm  ,,,1918-0323_wotm,1918-03-09,Wm. F. Healy's 42nd St. Grill,,,under review,1,17,1918.0
32591,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,19.5x13cm  ,,,1918-0324_wotm,1918-03-11,Wm. F. Healy's 42nd St. Grill,,,complete,1,17,1918.0
32592,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,19.5x13cm  ,,,1918-0325_wotm,1918-03-12,Wm. F. Healy's 42nd St. Grill,,,complete,1,18,1918.0
32593,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,19.5x13cm  ,,,1918-0326_wotm,1918-03-13,Wm. F. Healy's 42nd St. Grill,,,complete,1,18,1918.0
32594,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,19.5x13cm  ,,,1918-0327_wotm,1918-03-14,Wm. F. Healy's 42nd St. Grill,,,under review,1,18,1918.0
32595,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,19.5x13cm  ,,,1918-0328_wotm,1918-03-15,Wm. F. Healy's 42nd St. Grill,,,under review,1,18,1918.0
32596,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,19.5x13cm  ,,,1918-0329_wotm,1918-03-18,Wm. F. Healy's 42nd St. Grill,,,complete,1,18,1918.0
32597,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,19.5x13cm  ,,,1918-0330_wotm,1918-03-19,Wm. F. Healy's 42nd St. Grill,,,complete,1,18,1918.0
32598,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,19.5x13cm  ,,,1918-0331_wotm,1918-03-20,Wm. F. Healy's 42nd St. Grill,,,complete,1,18,1918.0
32599,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,19.5x13cm  ,,,1918-0332_wotm,1918-03-21,Wm. F. Healy's 42nd St. Grill,,,under review,1,18,1918.0
32600,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,19.5x13cm  ,,,1918-0333_wotm,1918-03-22,Wm. F. Healy's 42nd St. Grill,,,complete,1,18,1918.0
32601,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,19.5x13cm  ,,,1918-0334_wotm,1918-03-23,Wm. F. Healy's 42nd St. Grill,,,under review,1,18,1918.0
32602,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,19.5x13cm  ,,,1918-0335_wotm,1918-03-25,Wm. F. Healy's 42nd St. Grill,,,under review,1,18,1918.0
32603,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,19.5x13cm  ,,,1918-0336_wotm,1918-03-26,Wm. F. Healy's 42nd St. Grill,,,under review,1,17,1918.0
32604,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,19.5x13cm  ,,,1918-0337_wotm,1918-03-27,Wm. F. Healy's 42nd St. Grill,,,under review,1,17,1918.0
32605,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,19.5x13cm  ,,,1918-0338_wotm,1918-03-28,Wm. F. Healy's 42nd St. Grill,,,under review,1,18,1918.0
32606,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,19.5x13cm  ,,,1918-0339_wotm,1918-03-29,Wm. F. Healy's 42nd St. Grill,,,under review,1,18,1918.0
32607,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,19.5x13cm  ,,,1918-0340_wotm,1918-03-30,Wm. F. Healy's 42nd St. Grill,,,complete,1,18,1918.0
32608,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,19.5x13cm  ,,,1918-0341_wotm,1918-03-01,Wm. F. Healy's 42nd St. Grill,,,complete,1,19,1918.0
32609,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,19.5x13cm  ,,,1918-0342_wotm,1918-03-02,Wm. F. Healy's 42nd St. Grill,,,complete,1,19,1918.0
32610,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,19.5x13cm  ,,,1918-0343_wotm,1918-03-04,Wm. F. Healy's 42nd St. Grill,,,under review,1,19,1918.0
32611,Healy's Forty-second Street restaurant,Healy's Forty-second Street restaurant,,,,33x18cm,,luncheon,1918-0344_wotm,1918-03-01,Healy's Forty-second Street restaurant,Dollars,$,complete,2,45,1918.0
32612,Healy's Forty-second Street restaurant,Healy's Forty-second Street restaurant,,,,33x18cm,,dinner,1918-0345_wotm,1918-03-01,Healy's Forty-second Street restaurant,Dollars,$,under review,2,197,1918.0
32613,Healy's Forty-second Street restaurant,Healy's Forty-second Street restaurant,,,,33x18cm,,luncheon,1918-0346_wotm,1918-03-02,Healy's Forty-second Street restaurant,Dollars,$,complete,2,184,1918.0
32614,Healy's Forty-second Street restaurant,Healy's Forty-second Street restaurant,,,,33x18cm,,dinner,1918-0347_wotm,1918-03-02,Healy's Forty-second Street restaurant,Dollars,$,under review,2,246,1918.0
32615,Healy's Forty-second Street restaurant,Healy's Forty-second Street restaurant,,,,33x18cm,,luncheon,1918-0348_wotm,1918-03-04,Healy's Forty-second Street restaurant,Dollars,$,complete,2,315,1918.0
32616,Healy's Forty-second Street restaurant,Healy's Forty-second Street restaurant,,,,33x18cm,,dinner,1918-0349_wotm,1918-03-04,Healy's Forty-second Street restaurant,Dollars,$,under review,2,320,1918.0
